brewery_id;name;cat_id;style_id;abv
911;Speight's Gold Medal Ale;1;1;4
398;Old Slugger Pale Ale;3;26;5,5
398;Nine Men Ale;3;37;4,3
398;Benchwarmer Porter;2;25;6,4
398;Strike Out Stout;3;42;4,6
398;Backyard India Pale Ale;1;2;6,1
1260;Apocalypse Cow;3;32;10
1332;Green Monsta Ale;3;30;7,3
1173;Mokah Imperial Blended Stout;3;43;11
68;Sculpin India Pale Ale;3;31;7
605;Glockenspiel;4;55;8
974;Doryman's Dark Ale;3;38;5,8
460;Hansa Pils;7;77;4,8
10;Satsuma Harvest Wit;5;67;5,1
863;Miller Genuine Draft 64;8;96;2,8
94;Red Rocket Ale;3;33;6,8
1286;Scratch #20 2009 Apollo Imperial Ale;3;32;7
539;Aviator Red;3;33;5,25
539;Barnstormer Pale Ale;3;26;4,8
539;Buffalo Lager;8;95;4,8
539;Bird of Prey IPA;1;2;8,26
539;Blizzard Bock;7;90;6,1
539;Sky Pilot Scotch Ale;1;15;6,5
633;Mt. Takhoma Blonde Ale;3;37;3,8
633;Pinnacle Peak Pale Ale;3;26;4,2
633;Brown's Point ESB;1;5;5,6
633;Puget Brown Porter;2;25;5,6
150;Bonaventure Pale Ale;3;26;5,5
673;B.O.R.I.S. The Crusher Oatmeal-Imperial Stout;3;43;9,4
1182;Goofy Foot Summer Wheat;11;116;4,8
1099;Winter Welcome 2008-2009;11;141;6
385;Heavy Seas Prosit! Imperial Oktoberfest Lager;7;84;9
385;Heavy Seas The Great Pumpkin Imperial Pumpkin Ale;11;123;8,5
1258;Hooker Oktoberfest;7;84;5,8
1243;Terrapin Rye Pale Ale;3;26;5,5
1243;India Style Brown Ale;3;38;6
1243;SunRay Wheat Beer;11;116;4,7
1243;Terrapin Golden Ale;11;113;5
1204;13th Anniversary Ale;3;30;9,5
1089;Peroni;8;95;5,1
1184;Tropical Mango;3;26;4,5
940;Oak Barrel Stout;3;42;5,2
3;Drie Fonteinen Kriek;5;70;5
495;Elm City Schwarzbier;7;86;5,3
657;Ramstein Winter Wheat;7;92;9,5
756;Creme Brulee Java Stout;3;42;5,8
767;Lake Placid Frostbite Ale;3;31;6,8
51;Shiva IPA;3;31;5,3
51;Roland's ESB;1;5;5
1286;Scratch #21 2009 - Artisan Ale;5;72;7,8
1286;Java Head Stout;3;42;7,5
1286;Scratch #22 2009;5;67;5,5
959;Otter Creek Imperial India Pale Ale;3;32;11
923;NÃ¸gne Ã˜ Doppelt IPA;3;32;8
133;BJ's Annual Grand Cru;5;65;10
507;Derailed Black Cherry Ale;11;121;5
385;Heavy Seas Big DIPA;3;32;10,6
885;Fairweather IPA;3;31;6,1
885;Bear Tooth Ale;3;38;6,2
885;Wild Country Raspberry Wheat;11;121;4,2
17;Alaskan White Ale;5;67;5,3
10;Andygator;7;92;8
441;Red Chair IPA;3;31;6,4
658;Cattail Peak;11;116;4,7
1155;Urban Wilderness English Pale;1;1;5,1
62;Karma;5;64;5,2
441;Black Butte XXI;2;25;11
441;Mirror Mirror;3;35;11
858;Obliteration I;3;32;8,5
858;Obliteration II;3;32;8,3
858;Obliteration V;3;32;8,2
686;Black Xantus;3;43;10
1223;Black Stallion Oatmeal Stout;1;21;4,8
1223;Great American's Restaurant Pale Ale;3;26;5,7
284;Gouden Carolus Hopsinjoor;5;72;8
575;Black Rye Bock;7;90;6,2
454;Blackened Voodoo;8;95;5
1243;Terrapin Midnight Project Depth Charge Espresso Milk Stout;1;20;8
54;Red Brick Double Chocolate Oatmeal Porter;2;25;7,7
882;Georgi-Belgique;5;72;6,4
469;Duck-Rabbit Schwarzbier;7;86;5,8
1160;Smuttynose Pumpkin Ale;11;123;5,1
858;Big Slick American Barleywine Ale;3;35;11,9
959;Otter Creek Russian Imperial Stout;3;43;10,6
476;Big Hop Harvest Ale;3;31;7,4
171;Abbaye de Saint-Martin Brune;5;66;8
171;Abbaye de Saint-Martin Triple;5;72;9
171;Brasserie de Brunehaut Bio BiÃ¨re Blanche (Organic);5;67;5
171;Brasserie De Brunehaut Bio BiÃ¨re Blonde (Organic);5;72;6,5
171;Brasserie de Brunehaut Bio BiÃ¨re AmbrÃ©e (Organic);3;33;6,5
171;Abbaye de St Amand;5;72;7
1363;Wild Goose Pumpkin Patch;11;123;6
1204;Stone 09.09.09 Vertical Epic Ale;5;66;8,9
1062;Rock Art American Red Ale;3;33;4,8
1062;The Vermonster;3;35;10
476;Toaster Imperial Stout;3;43;10
858;3767 Belgian-style IPA with Brett;5;72;8
858;Cosmic Black Witbier;5;67;6,2
44;Michelob Winter's Bourbon Cask Ale;11;141;6
172;Tournay Black;5;66;7,6
940;Hop Mountain;3;26;5,6
136;Blacksburger Pils;7;77;4,7
1160;Big A IPA;3;32;9,6
1009;3rd Anniversary Ale;3;32;10
858;Trickster Belgian-style Pumpkin Ale;11;123;7
858;Berserker Imperial Stout;3;43;12,7
1204;Imperial Russian Stout;3;43;10,5
812;Howl;8;95;4,6
1062;Whitetail Golden Ale;3;37;5
62;DuganA IPA;3;32;8,5
1352;Golf;4;50;5
1035;Old Salt IPA;3;31;5,8
1035;Cascade Razberry Wheat;11;121;4,5
1035;Celtic Copper Ale;3;33;5,2
1035;Ring Tail Pale Ale;3;26;4,2
1035;Bad Billy Blond Bock;7;91;6,2
1035;Cascade Apricot Ale;5;70;9
541;Exit 11 - Hoppy American Wheat;11;116;6,2
420;Cucapa Honey Ale;3;33;4,5
57;Grain Belt;8;95;4,6
1286;Scratch #25 2009 Magical Moustache Rye;11;119;6,5
241;Punk IPA;3;31;6
241;Rip Tide;3;43;8
241;Paradox Speyside;3;43;10
241;The Physics;1;5;5
241;Hop Rocker;8;95;5,5
241;Hardcore IPA;3;32;9
241;Trashy Blonde;1;4;4,1
241;77 Lager;7;77;4,9
241;Dogma;11;126;7,8
241;Tokyo;3;43;12
241;Tokyo*;3;43;18,2
241;Tactical Nuclear Penguin;3;43;32
1243;Hopsecutioner;3;31;7,2
1243;Terrapin Coffee Oatmeal Imperial Stout;3;43;8,6
1286;TrÃ¶egs Splinter Beer Red;3;30;11
1286;TrÃ¶egs Splinter Beer Gold;5;61;12
929;King Crimson;2;22;6
1220;Horizon Red Ale;3;33;5,7
379;Jai Alai IPA;3;31;7,5
379;Maduro Oatmeal Brown Ale;3;38;5,5
379;Marshal Zhukov's Imperial Stout;3;43;11
379;Guava Grove Ale;5;74;8
379;Big Sound Scotch Ale;1;15;8,5
1150;Modus Hoperandi;3;31;6,8
718;JoBoy's IPA;3;31;6,5
1091;Divine Reserve 9;3;43;11
1044;Phoenixx Double ESB;1;5;7,2
1;(512) Wit;5;67;5,2
1;(512) Pale;3;26;5,8
1;(512) IPA;3;31;7
1;(512) Pecan Porter;2;25;6,8
1;(512) ALT;4;57;6
1;(512) Bruin;3;38;7,6
1;(512) Whiskey Barrel Aged Double Pecan Porter;2;25;8,2
157;Samuel Adams Noble Pils;7;77;5,2
1286;Scratch #27 2010 Cocaoabunga;3;42;6,7
341;Captin Lawrence Pale Ale;3;26;5,6
341;Captain Lawrence Xtra Gold;5;61;10
341;Captin Lawrence Liquid Gold;5;64;6
341;Captin Lawrence Smoked Porter;2;25;6,4
341;Captain's Reserve Imperial IPA;3;32;9
341;Brown Bird Brown Ale;3;38;4,8
341;Nor' Easter;5;66;12
549;Canadian Breakfast Stout;3;43;9,4
540;Raging Bitch Belgian IPA;5;72;8,3
858;Mayhem Belgian-style Double IPA;5;72;8,2
858;RUMBAH Double Rum Bock;7;92;10
858;Bathtub Gin Gruit Ale;11;126;8
1173;Farmer's Tan Imperial Pale Lager;8;95;9
1352;Weyerbacher India;3;31;7,2
459;Squall IPA;3;32;9
634;Glacier Harvest '09 Wet Hop (100 Barrel Series #28);3;26;6,7
765;Lucky 13 Mondo Large Red Ale;3;33;8,3
1172;Buried Hatchet Stout;3;42;8,25
202;Vigneronne;5;70;5
541;Exit 16 - Wild Rice Double IPA;3;32;8,2
765;Maximus;3;31;7,5
426;Plead the 5th Imperial Stout;3;43;12
1352;Unfiltered Double Simcoe IPA;3;32;9
1260;Arctic Panzer Wolf;3;32;9
673;D.O.R.I.S. the Destroyer Double Imperial Stout;3;43;10,5
673;Hop Dam Triple IPA;3;32;10
673;Frosted Frog Christmas Ale;11;141;8,6
673;Fresh Frog Raw Hop Imperial Pale Ale;3;26;7,8
673;Frog's Hollow Double Pumpkin Ale;11;123;8,4
673;Outta Kilter Wee-Heavy Scotch Red Ale;1;15;8,2
673;Barrel-Aged B.O.R.I.S. Imperial Stout;3;43;9,4
673;Hop Master's Abbey Belgian-style Double IPA;5;72;8,5
673;Mean Manalishi Double I.P.A.;3;32;8,2
673;Hoppin' To Heaven IPA;3;31;6,8
673;Silk Porter;2;25;6,2
673;Gulden Fraug Belgian Ale;5;65;10,5
673;Wild Frog Wheat;4;50;6
673;Smashing Berry Ale;11;121;4,3
605;Blackout Stout;3;43;9
94;Apex;3;32;7,5
444;Paradise Porter;2;25;4,99
1038;Iron Thistle;1;15;8
426;Tres Blueberry Stout;3;42;4,5
426;Three Guy Off The Scale Barley Wine;3;35;15
29;Duet;3;31;7
29;Nelson;3;31;7
379;Humidor Series Jai Alai Cedar Aged India Pale Ale;3;31;7,5
825;Marble India Pale Ale;3;31;6,2
1009;Mongo Double IPA;3;32;8,5
328;Hopportunity Knocks Ale;3;31;6,8
1213;Legbiter Ale;1;1;4,7
1213;St. Patrick's Best;1;3;4,2
1213;Barelegs Brew;1;1;4,5
1213;St. Patrick's Gold;11;116;4,8
1213;St Patrick's Ale;1;1;6
718;Manheim Red;3;33;5,25
585;Bourbon County Brand Coffee Stout;3;43;13
1251;The Angel's Share - Bourbon Barrel Aged;3;30;12,5
1352;Weyerbacher Juliet;4;57;8,5
87;2x4 India Pale Ale;3;32;7
656;Dundee Stout;3;42;5,8
859;Simcoe Single Hop IPA;3;31;6,9
700;Kryptonite Imperial IPA;3;32;9
1172;Pine Belt Pale Ale;3;26;6,3
45;Batch 666;11;141;7,7
236;471 IPA;3;32;9,2
133;Nit Wit;5;67;4,7
1286;Scratch Beer 31 - 2010 Citra Of Brotherly Love IPA;3;31;7,4
634;Harpoon Leviathan;3;32;10
1044;Full Moon Pale Rye Ale;11;119;5,7
1044;Rio Blanco Pale Ale;3;26;5,3
742;Hitachino Nest XH;3;30;8
914;Ise Kadoya Stout;3;42;5
1348;Wells Banana Bread Beer;11;121;5,2
23;Allagash Fluxus 09;5;74;8,3
1394;HotRod Red;2;22;6,1
1394;Old BullDog Extra Special;3;30;5,8
1;One;5;65;8
1396;Conundrum Red Ale;3;33;7
1397;Oasis;3;31;7,2
1326;Yakima Glory;3;41;8,7
1400;Irish Amber;2;22;4,6
415;Colonel Blide's Cask Ale;1;3;5,5
415;Cricket's Nocturne;8;105;4,5
415;Fall Festivus Ale;3;33;4,8
1401;Little Scrapper IPA;3;31;6
10;Christmas Ale;3;38;5,5
62;Samael's Oak-aged Ale;1;14;14,5
62;Old Jubilation Ale;1;14;8
144;Fresh Hops Pale Ale;3;26;5
144;Oktoberfest;7;84;5,01
49;Foreign Extra Stout;2;24;7,5
1149;Sweet Action;11;113;5,2
1204;Vertical Epic 10.10.10;5;64;9,5
1271;Imperial Nut Brown;3;38;9,8
164;Triple;5;61;8,4
618;Corona Light;8;96;4,1
1402;Doc's Hard Apple Cider;11;121;4,5
1246;Loakal Red;3;33;6,9
1312;Kingfisher Premium;8;96;4,8
1092;Dry-Hopped APA;3;26;5,9
1092;Coffee Stout;3;42;5,7
1404;Pale Ale;3;26;4,4
1405;Baltika 6;9;106;7
49;Guinness Draught;2;23;4,3
1409;Summer Teeth;4;58;5,3
1410;Dank;3;34;9,2
1391;Dos Perros;3;38;3,5
1391;Pale Ale;3;30;5,8
1391;Hefeweizen;4;50;5
1391;Sly Rye Porter;3;46;5,7
1391;Onward Stout;3;42;3,8
1411;Dark Element;11;127;8,75
1412;Finest Bitter;1;3;4
1412;FA;1;4;4,8
1412;IPA;1;2;3,5
1412;Dark Mild;1;11;3,2
1412;2008 Culture Beer;1;3;5
1413;Iron Rail IPA;1;2;7,2
1416;Vivant Tripel;5;61;9,25
1417;Watershed IPA;3;30;7,1
1417;Watershed IPA;3;30;7,1
1087;Estrella Levante Especial;9;106;5,4
1087;Estrella Levante Sin 0.0% Alcohol;9;106;1
1419;Koshihikari Echigo Beer;11;132;5
1421;The Public;3;26;6
